FeedbackID,GuestID,HotelID,ReviewComments,ReviewType,ReviewScore,RecommendationLikelihood,RoomComfortScore,ServiceQualityScore,CleanlinessScore
996,271,36,"The bed was comfortable, but the air conditioning was quite noisy.",Neutral,6,6,6,7,7
997,1940,36,"The noise from the street was quite loud, made it hard to sleep.",Neutral,6,6,6,7,7
998,1904,36,"The breakfast was disappointing, not much variety and poor quality.",Negative,4,4,4,4,5
999,2755,36,"The room had a musty smell, and the furniture was old and worn.",Negative,4,4,4,4,4
1000,455,36,"The service was lacking, felt like the staff were not very interested in helping.",Negative,3,3,3,3,3
1001,1114,36,"The cleanliness of the room was not up to standard, found dust and dirt in several places.",Neutral,6,6,6,7,7
1002,2030,36,"The room was elegantly decorated and very comfortable, with a great view of the city.",Positive,9,9,9,9,9
1003,3462,36,"The location was perfect, right in the heart of the old town, close to all major attractions.",Positive,10,10,9,10,10
1004,1793,36,"The staff were exceptionally helpful, always ready to assist with any request.",Positive,9,9,9,9,9
1005,2775,36,"The breakfast was excellent, with a wide variety of fresh and tasty options.",Positive,9,9,8,9,9
1006,715,36,"The ambiance of the hotel was charming and unique, perfect for a romantic getaway.",Positive,8,8,8,8,8
1007,769,36,"I loved the personalized service, the staff really made me feel at home.",Positive,9,9,9,9,9
1008,1553,36,"The room was clean, comfortable, and had everything i needed for a pleasant stay.",Positive,8,8,8,8,8
1009,3467,36,The hotels location made it easy to explore the surrounding areas and historical sites.,Positive,10,10,9,10,10
1010,3283,36,"The bed was incredibly comfortable, and the room was quiet and peaceful.",Positive,9,9,9,9,9
1011,917,37,"The hotel had a very cozy atmosphere, which made my stay even more enjoyable.",Positive,9,9,9,9,9
1012,974,37,"The staff were friendly and welcoming, always going out of their way to help.",Positive,9,9,9,9,9
1013,2371,37,"The room was spacious and well-furnished, with a modern yet traditional feel.",Positive,9,9,9,9,9
1014,414,37,"The breakfast was good, but i would have liked a bit more variety in the offerings.",Neutral,6,6,7,7,7
1015,3656,37,"The location is excellent, but the noise from the street was a bit disturbing.",Neutral,7,7,6,7,7
1016,1089,37,"The room was nice, but the air conditioning was a bit loud, which made it hard to sleep.",Neutral,6,6,6,6,7
1017,2352,37,"The hotel was beautiful, but the service was a bit slow at times.",Neutral,6,6,6,7,7
1018,783,37,"The wi-fi connection was not very strong in my room, which was inconvenient.",Neutral,5,5,6,6,6
1019,3353,37,"The room decor was charming, but the bed could have been more comfortable.",Neutral,6,6,6,7,7
1020,3586,37,"The service was polite, but the check-in process took longer than expected.",Neutral,6,6,6,7,7
1021,2744,37,"The room had a nice view, but the furniture seemed a bit dated and could use some updating.",Neutral,6,6,6,7,7
1022,1656,37,"The room was not as clean as i expected, with dust in some corners.",Negative,4,4,4,4,5
1023,3630,37,"The breakfast was disappointing, with very limited options available.",Negative,4,4,4,4,5
1024,3164,37,"The room was small and not worth the price, felt cramped and uncomfortable.",Negative,3,3,3,3,4
1025,2255,37,"The staff were polite, but not very attentive, felt like i was being ignored at times.",Negative,4,4,4,4,4
1026,35,37,"The room had a musty smell, and the air conditioning didnt work properly, making it uncomfortable.",Negative,3,3,3,3,3
1027,1405,37,"The room was clean and well-organized, exactly what i needed for a short stay.",Negative,4,4,4,4,5
1028,2737,37,"Great location, close to all the main attractions and public transport.",Negative,4,4,4,4,5
1029,71,38,The staff were friendly and provided excellent service during my stay.,Positive,9,9,8,9,9
1030,2157,38,"The breakfast was simple but sufficient, with fresh options available.",Positive,8,8,7,8,8
1031,916,38,"The bed was comfortable, and the room was quiet, perfect for a good night's sleep.",Positive,8,8,8,8,8
1032,709,38,"I appreciated the free wi-fi, which worked well throughout my stay.",Positive,9,9,8,9,9
1033,3698,38,"The hotel was clean and well-maintained, making my stay enjoyable.",Positive,8,8,8,8,8
1034,1581,38,"Good value for money, especially considering the central location.",Positive,8,8,8,8,8
1035,86,38,The staff were always available to help with any questions or requests.,Positive,8,8,7,8,8
1036,640,38,The room was simple but had everything i needed for my stay.,Positive,8,8,8,8,8
1037,2866,38,The location made it easy to get around the city and explore.,Positive,9,9,8,9,9
1038,701,38,"The hotel offered good value for money with clean, comfortable rooms.",Positive,8,8,8,8,8
1039,2308,38,The staff were welcoming and made sure i had everything i needed.,Positive,9,9,8,9,9
1040,2129,38,"The room was clean and functional, perfect for a short business trip.",Positive,8,8,8,8,8
1041,1052,38,"The hotel was fine overall, but the room decor could use an update.",Neutral,6,6,6,7,7
1042,3603,38,"The location was good, but the breakfast was a bit disappointing with limited options.",Neutral,6,6,6,7,7
1043,2423,38,"The room was clean, but the walls were thin, so i could hear my neighbors.",Neutral,5,5,5,6,6
1044,1686,38,"The wi-fi was slow at times, which made it hard to work from my room.",Neutral,6,6,6,6,6
1045,3642,38,"The staff were polite, but the service was slow, especially at check-in.",Neutral,6,6,6,7,7
1046,287,38,"The room was okay, but the bathroom could have been a bit cleaner.",Neutral,5,5,5,6,6
1047,3161,39,"The bed was comfortable, but the air conditioning was noisy and disturbed my sleep.",Neutral,6,6,6,7,7
1048,1893,39,"The noise from the street was too loud, made it difficult to sleep.",Negative,4,4,4,4,4
1049,1274,39,"The breakfast was underwhelming, with not much variety and low quality.",Negative,4,4,4,4,5
1050,502,39,"The room had a strange smell, and the furniture was old and worn out.",Negative,4,4,4,4,4
1051,425,39,"The service was okay, but the staff seemed uninterested in helping with issues.",Negative,3,3,3,3,3
1052,777,39,"The cleanliness of the room was below standard, found dust and dirt in corners.",Negative,3,3,3,3,3
1053,1049,39,"The room was spacious and well-decorated, making for a very comfortable stay.",Positive,9,9,9,9,9
1054,304,39,The hotels location was perfect for exploring the citys main attractions.,Positive,10,10,9,10,10
1055,3440,39,The staff were extremely attentive and provided excellent service throughout my stay.,Positive,9,9,9,9,9
1056,1440,39,"Breakfast was delicious with a wide variety of choices, fresh and tasty.",Positive,9,9,8,9,9
1057,1572,39,"The atmosphere of the hotel was warm and welcoming, made me feel right at home.",Positive,8,8,8,8,8
1058,1515,39,"The bed was incredibly comfortable, ensuring a great nights sleep.",Neutral,7,7,7,7,8
1059,1596,39,"The location made it easy to get around, close to public transport and major sights.",Neutral,7,7,7,7,8
1060,2761,39,"The staff were friendly and helpful, always ready to assist with any request.",Positive,9,9,9,9,9
1061,3155,39,"The room was spotlessly clean and well-maintained, with fresh linens and towels.",Positive,9,9,9,9,9
1062,399,39,"The hotel had a cozy and charming ambiance, perfect for a relaxing stay.",Positive,9,9,9,9,9
1063,255,39,"The breakfast was good, but the coffee could have been stronger.",Neutral,7,7,7,7,8
1064,1128,39,"The room was comfortable, but i expected a bit more space for the price.",Neutral,6,6,6,7,7
1065,1381,40,"The hotel was generally fine, but the wi-fi was slow at times, which was frustrating.",Neutral,6,6,6,6,7
1066,3307,40,"The location is great, but the noise from the street was a bit disturbing at night.",Neutral,6,6,6,7,7
1067,1446,40,"The staff were polite, but the service at breakfast was a bit slow.",Neutral,6,6,6,7,7
1068,1228,40,"The decor was nice, but the room felt a little outdated in some areas.",Neutral,7,7,7,7,7
1069,1360,40,"The wi-fi connection was weak in my room, which made it difficult to work online.",Neutral,5,5,6,6,6
1070,720,40,"The air conditioning was noisy, and the room was a bit too warm for my liking.",Neutral,7,7,7,7,7
1071,3040,40,"The breakfast was disappointing, with limited options and not much variety.",Neutral,7,7,7,7,7
1072,3134,40,"The room was not as clean as i expected, found dust in several places.",Neutral,7,7,7,7,7
1073,298,40,"The service was slow, and i felt like my concerns were not addressed properly.",Neutral,7,7,7,7,7
1074,3678,40,"The room was small and cramped, not worth the price i paid.",Neutral,7,7,7,7,7
1075,1312,40,"The staff were polite and kind, but not very attentive, felt like i was being ignored at times.",Negative,4,4,4,4,4
1076,112,40,"The room had a musty smell, and the air conditioning didnt work well, making it uncomfortable.",Negative,3,3,3,3,3
1077,2714,40,"The noise from the hallway was too loud, and the room was not well insulated from sound.",Negative,3,3,3,3,4
1078,669,40,"The hostel was clean and well-maintained, great value for the price.",Positive,8,8,7,8,8
1079,3035,40,"The location was fantastic, close to everything, and easy to find.",Positive,9,9,8,9,9
1080,3072,40,The staff were friendly and created a welcoming atmosphere.,Positive,9,9,8,9,9
1081,1796,40,The common areas were cozy and a great place to meet other travelers.,Positive,8,8,7,8,8
1082,2666,40,"The bed was comfortable, and the room was quiet at night, perfect for resting.",Positive,8,8,8,8,8
1083,3632,42,The wi-fi was fast and worked well throughout my stay.,Positive,9,9,8,9,9
1084,1912,42,"The hostel was clean, and the staff were always available to help with anything.",Positive,8,8,8,8,8
1085,39,42,"The location made it easy to explore the city, close to public transport and main attractions.",Positive,9,9,8,9,9
1086,634,42,The staff were always smiling and made me feel right at home.,Positive,9,9,8,9,9
1087,3023,42,The hostel was budget-friendly but exceeded my expectations in cleanliness and comfort.,Positive,9,9,8,9,9
1088,2876,42,"The atmosphere was lively and fun, a great place to stay for young travelers.",Positive,8,8,8,8,8
1089,3518,42,The shared kitchen was well-equipped and made it easy to prepare meals.,Positive,8,8,8,8,8
1090,1662,42,"The location was ideal, everything was within walking distance.",Positive,9,9,8,9,9
1091,207,42,The staff were attentive and made sure i had everything i needed.,Positive,9,9,8,9,9
1092,2614,42,"The hostel was clean and comfortable, but the room was a bit small.",Neutral,6,6,6,7,7
1093,2925,42,"The location was good, but the noise from the street was a bit disturbing at night.",Neutral,6,6,6,7,7
1094,899,42,"The hostel was fine overall, but the bathroom could have been cleaner.",Neutral,5,5,5,6,6
1095,3067,42,"The wi-fi was slow at times, which was frustrating, especially in the evening.",Neutral,6,6,6,6,6
1096,2077,42,"The staff were friendly, but the service at the front desk was sometimes slow.",Neutral,6,6,6,7,7
1097,1243,42,"The bed was comfortable, but the room lacked space for my luggage.",Neutral,6,6,6,7,7
1098,1745,42,The noise from other guests in the common areas was a bit too loud at times.,Neutral,6,6,6,7,7
1099,68,42,The air conditioning was too loud and made it hard to sleep comfortably.,Negative,4,4,4,4,5
1100,1263,42,"The breakfast was underwhelming, with very limited options.",Negative,4,4,4,4,5
1101,1791,43,"The room was not as clean as i expected, with dust in several places.",Negative,4,4,4,4,5
1102,3113,43,"The service was lacking, and the staff seemed uninterested in helping with issues.",Negative,3,3,3,3,3
1103,3549,43,"The room was spacious and elegantly decorated, making for a very comfortable stay.",Positive,9,9,9,9,9
1104,2806,43,"The hotels location was perfect for exploring the city, close to major attractions.",Negative,4,4,4,4,5
1105,571,43,The staff were incredibly attentive and provided excellent service throughout my stay.,Negative,4,4,4,4,5
1106,3458,43,"Breakfast was varied and delicious, with plenty of healthy options.",Negative,4,4,4,4,5
1107,2008,43,"The ambiance of the hotel was modern and relaxing, perfect for both business and leisure stays.",Positive,8,8,8,8,8
1108,2467,43,"The bed was exceptionally comfortable, ensuring a great nights sleep every night.",Positive,9,9,9,9,9
1109,3605,43,The staff were friendly and went out of their way to make sure i had everything i needed.,Positive,9,9,9,9,9
1110,1508,43,"The hotel was impeccably clean, with fresh linens and towels every day.",Negative,4,4,4,4,5
1111,495,43,The location made it easy to get around the city and visit key sites.,Negative,4,4,4,4,5
1112,509,43,The staff were welcoming and made check-in and check-out very easy.,Positive,9,9,9,9,9
